Match_ID,Match_Date,League,Home_Team,Away_Team,Venue_Type,Weather,Home_Goals,Away_Goals,Possession_Home_Percent,Shots_On_Target_Home,Shots_On_Target_Away,Fouls_Committed,Yellow_Cards,Red_Cards,Attendance,Possession_Away_Percent,Match_Result,Total_Goals,Goal_Difference,Absolute_Goal_Difference,Total_Shots_On_Target,Possession_Difference,Absolute_Possession_Difference,Year,Month,Day_Name
MTC-22487,2022-11-20,Championship League,Mumbai United,Kolkata Strikers,Away,Windy,4,4,46,7,6,21,0,1,55726,54,Draw,8,0,0,13,-8,8,2022,11,Sunday
MTC-21255,2022-11-20,Cup Series,Delhi Dynamos,Mumbai United,Neutral,Clear,3,1,31,13,8,8,6,1,11045,69,Home Win,4,2,2,21,-38,38,2022,11,Sunday
MTC-20862,2022-11-21,Championship League,Jaipur Lions,Kolkata Strikers,Home,Clear,0,2,57,2,8,20,1,1,51095,43,Away Win,2,-2,2,10,14,14,2022,11,Monday
MTC-21143,2022-11-21,Cup Series,Delhi Dynamos,Mumbai United,Home,Rainy,2,3,35,5,9,10,2,0,40327,65,Away Win,5,-1,1,14,-30,30,2022,11,Monday
MTC-21879,2022-11-21,Cup Series,Pune Warriors,Chennai Titans,Home,Windy,2,2,35,12,14,15,3,1,10844,65,Draw,4,0,0,26,-30,30,2022,11,Monday
MTC-20975,2022-11-22,Cup Series,Pune Warriors,Goa Sharks,Neutral,Rainy,4,0,44,12,14,8,4,0,25133,56,Home Win,4,4,4,26,-12,12,2022,11,Tuesday
MTC-23642,2022-11-22,Championship League,Mumbai United,Goa Sharks,Away,Clear,1,3,48,7,12,10,6,0,11094,52,Away Win,4,-2,2,19,-4,4,2022,11,Tuesday
MTC-23423,2022-11-22,Premier Division,Kolkata Strikers,Bengaluru FC,Away,Cloudy,1,2,63,3,14,12,3,0,6274,37,Away Win,3,-1,1,17,26,26,2022,11,Tuesday
MTC-22214,2022-11-22,Cup Series,Bengaluru FC,Kerala Blasters,Home,Cloudy,5,0,41,1,4,10,4,1,64787,59,Home Win,5,5,5,5,-18,18,2022,11,Tuesday
MTC-23709,2022-11-22,Championship League,Pune Warriors,Hyderabad Falcons,Away,Clear,0,1,53,3,14,5,5,1,45852,47,Away Win,1,-1,1,17,6,6,2022,11,Tuesday
MTC-21776,2022-11-23,Cup Series,Hyderabad Falcons,Delhi Dynamos,Away,Rainy,4,2,62,7,12,19,0,1,34612,38,Home Win,6,2,2,19,24,24,2022,11,Wednesday
MTC-20917,2022-11-23,Premier Division,Goa Sharks,Mumbai United,Neutral,Clear,0,5,45,5,13,12,3,1,38561,55,Away Win,5,-5,5,18,-10,10,2022,11,Wednesday
MTC-23742,2022-11-23,Championship League,Kerala Blasters,Kolkata Strikers,Away,Rainy,1,0,51,1,4,18,4,1,40989,49,Home Win,1,1,1,5,2,2,2022,11,Wednesday
MTC-21219,2022-11-24,Cup Series,Bengaluru FC,Jaipur Lions,Home,Rainy,1,3,30,7,11,24,2,1,33395,70,Away Win,4,-2,2,18,-40,40,2022,11,Thursday
MTC-22788,2022-11-24,Premier Division,Bengaluru FC,Kolkata Strikers,Neutral,Rainy,4,0,68,11,10,12,0,0,32395,32,Home Win,4,4,4,21,36,36,2022,11,Thursday
MTC-22839,2022-11-24,Championship League,Kolkata Strikers,Mumbai United,Neutral,Cloudy,3,2,37,10,5,8,2,0,32836,63,Home Win,5,1,1,15,-26,26,2022,11,Thursday
MTC-23204,2022-11-24,Premier Division,Kerala Blasters,Hyderabad Falcons,Away,Windy,2,1,61,6,1,16,1,0,58245,39,Home Win,3,1,1,7,22,22,2022,11,Thursday
MTC-20467,2022-11-25,Cup Series,Kerala Blasters,Goa Sharks,Away,Rainy,3,3,51,9,8,8,4,1,16156,49,Draw,6,0,0,17,2,2,2022,11,Friday
MTC-22233,2022-11-25,Championship League,Mumbai United,Kolkata Strikers,Away,Cloudy,3,1,68,9,0,5,1,1,56688,32,Home Win,4,2,2,9,36,36,2022,11,Friday
MTC-21726,2022-11-25,Championship League,Bengaluru FC,Chennai Titans,Home,Rainy,2,0,55,6,2,8,3,0,63488,45,Home Win,2,2,2,8,10,10,2022,11,Friday
MTC-20802,2022-11-25,Cup Series,Kerala Blasters,Mumbai United,Neutral,Rainy,5,1,52,11,5,24,5,0,49640,48,Home Win,6,4,4,16,4,4,2022,11,Friday
MTC-22537,2022-11-25,Cup Series,Kolkata Strikers,Jaipur Lions,Away,Cloudy,5,3,67,5,14,5,3,0,26303,33,Home Win,8,2,2,19,34,34,2022,11,Friday
MTC-21844,2022-11-26,Premier Division,Chennai Titans,Mumbai United,Away,Cloudy,3,2,59,13,14,16,2,0,60371,41,Home Win,5,1,1,27,18,18,2022,11,Saturday
MTC-23065,2022-11-26,Premier Division,Hyderabad Falcons,Chennai Titans,Neutral,Cloudy,1,2,48,2,3,24,2,0,21978,52,Away Win,3,-1,1,5,-4,4,2022,11,Saturday
MTC-21029,2022-11-26,Premier Division,Kerala Blasters,Goa Sharks,Neutral,Cloudy,5,3,46,1,10,23,4,1,43101,54,Home Win,8,2,2,11,-8,8,2022,11,Saturday
MTC-22429,2022-11-26,Championship League,Jaipur Lions,Bengaluru FC,Away,Rainy,0,2,65,8,12,8,3,0,46054,35,Away Win,2,-2,2,20,30,30,2022,11,Saturday
MTC-23220,2022-11-26,Premier Division,Kolkata Strikers,Bengaluru FC,Home,Cloudy,4,5,33,11,5,18,1,1,22954,67,Away Win,9,-1,1,16,-34,34,2022,11,Saturday
MTC-22461,2022-11-27,Premier Division,Chennai Titans,Bengaluru FC,Home,Clear,3,4,43,13,12,21,2,1,44332,57,Away Win,7,-1,1,25,-14,14,2022,11,Sunday
MTC-23111,2022-11-27,Premier Division,Bengaluru FC,Kerala Blasters,Home,Windy,4,4,65,13,11,24,3,1,6153,35,Draw,8,0,0,24,30,30,2022,11,Sunday
MTC-23219,2022-11-28,Cup Series,Bengaluru FC,Mumbai United,Home,Cloudy,4,3,33,4,12,15,5,0,30762,67,Home Win,7,1,1,16,-34,34,2022,11,Monday
MTC-20750,2022-11-28,Premier Division,Hyderabad Falcons,Chennai Titans,Neutral,Windy,2,2,48,13,1,9,0,1,12792,52,Draw,4,0,0,14,-4,4,2022,11,Monday
MTC-22381,2022-11-28,Championship League,Mumbai United,Goa Sharks,Home,Clear,4,1,66,1,11,17,1,1,40756,34,Home Win,5,3,3,12,32,32,2022,11,Monday
MTC-21323,2022-11-28,Premier Division,Bengaluru FC,Chennai Titans,Away,Windy,0,3,42,6,1,6,1,0,5217,58,Away Win,3,-3,3,7,-16,16,2022,11,Monday
MTC-22284,2022-11-28,Cup Series,Mumbai United,Delhi Dynamos,Home,Rainy,2,0,53,4,12,17,6,1,8798,47,Home Win,2,2,2,16,6,6,2022,11,Monday
MTC-23181,2022-11-28,Premier Division,Chennai Titans,Bengaluru FC,Away,Rainy,4,3,33,13,3,5,3,0,9581,67,Home Win,7,1,1,16,-34,34,2022,11,Monday
MTC-21145,2022-11-28,Championship League,Jaipur Lions,Goa Sharks,Neutral,Rainy,3,2,65,4,11,13,5,0,60495,35,Home Win,5,1,1,15,30,30,2022,11,Monday
MTC-21881,2022-11-28,Cup Series,Pune Warriors,Goa Sharks,Home,Clear,2,3,40,10,4,12,6,1,19452,60,Away Win,5,-1,1,14,-20,20,2022,11,Monday
MTC-21458,2022-11-29,Premier Division,Pune Warriors,Hyderabad Falcons,Home,Clear,3,4,70,8,4,21,3,1,6888,30,Away Win,7,-1,1,12,40,40,2022,11,Tuesday
MTC-23272,2022-11-29,Championship League,Mumbai United,Pune Warriors,Neutral,Cloudy,3,2,52,5,10,12,4,1,34954,48,Home Win,5,1,1,15,4,4,2022,11,Tuesday
MTC-22547,2022-11-29,Premier Division,Chennai Titans,Goa Sharks,Home,Cloudy,5,1,31,3,1,15,5,1,40705,69,Home Win,6,4,4,4,-38,38,2022,11,Tuesday
MTC-20621,2022-11-30,Premier Division,Pune Warriors,Bengaluru FC,Away,Clear,0,3,35,12,0,8,1,1,14923,65,Away Win,3,-3,3,12,-30,30,2022,11,Wednesday
MTC-21294,2022-11-30,Premier Division,Delhi Dynamos,Bengaluru FC,Neutral,Clear,3,0,37,4,12,23,3,1,52667,63,Home Win,3,3,3,16,-26,26,2022,11,Wednesday
MTC-20237,2022-11-30,Premier Division,Kolkata Strikers,Hyderabad Falcons,Home,Cloudy,0,0,36,9,1,9,2,0,44960,64,Draw,0,0,0,10,-28,28,2022,11,Wednesday
MTC-20471,2022-11-30,Championship League,Mumbai United,Hyderabad Falcons,Neutral,Clear,5,3,38,0,1,22,4,0,27345,62,Home Win,8,2,2,1,-24,24,2022,11,Wednesday
MTC-20573,2022-11-30,Championship League,Bengaluru FC,Kerala Blasters,Home,Rainy,4,1,39,10,5,6,2,1,59177,61,Home Win,5,3,3,15,-22,22,2022,11,Wednesday
MTC-20942,2022-12-01,Championship League,Goa Sharks,Delhi Dynamos,Neutral,Windy,1,1,50,0,3,21,3,0,56904,50,Draw,2,0,0,3,0,0,2022,12,Thursday
MTC-20640,2022-12-01,Championship League,Jaipur Lions,Delhi Dynamos,Neutral,Clear,5,0,70,5,5,10,1,0,5075,30,Home Win,5,5,5,10,40,40,2022,12,Thursday
MTC-22872,2022-12-01,Cup Series,Pune Warriors,Delhi Dynamos,Away,Windy,1,2,69,3,5,13,0,1,55273,31,Away Win,3,-1,1,8,38,38,2022,12,Thursday
MTC-23195,2022-12-01,Cup Series,Pune Warriors,Mumbai United,Away,Windy,1,4,48,8,4,23,6,1,40103,52,Away Win,5,-3,3,12,-4,4,2022,12,Thursday
MTC-20410,2022-12-01,Championship League,Chennai Titans,Delhi Dynamos,Home,Windy,3,2,37,8,13,21,3,0,15162,63,Home Win,5,1,1,21,-26,26,2022,12,Thursday
MTC-21200,2022-12-02,Cup Series,Goa Sharks,Hyderabad Falcons,Away,Cloudy,3,2,59,5,13,5,6,1,48454,41,Home Win,5,1,1,18,18,18,2022,12,Friday
MTC-21911,2022-12-02,Premier Division,Delhi Dynamos,Mumbai United,Home,Clear,1,1,42,6,6,22,1,1,46868,58,Draw,2,0,0,12,-16,16,2022,12,Friday
MTC-23193,2022-12-02,Cup Series,Hyderabad Falcons,Chennai Titans,Neutral,Clear,2,1,35,2,10,11,4,0,18963,65,Home Win,3,1,1,12,-30,30,2022,12,Friday
MTC-22732,2022-12-02,Cup Series,Hyderabad Falcons,Pune Warriors,Neutral,Windy,3,3,52,13,10,18,4,1,47604,48,Draw,6,0,0,23,4,4,2022,12,Friday
MTC-23517,2022-12-02,Cup Series,Jaipur Lions,Hyderabad Falcons,Neutral,Rainy,0,4,63,1,14,24,4,1,29943,37,Away Win,4,-4,4,15,26,26,2022,12,Friday
MTC-21767,2022-12-02,Championship League,Chennai Titans,Mumbai United,Neutral,Cloudy,0,1,43,5,10,20,1,0,30985,57,Away Win,1,-1,1,15,-14,14,2022,12,Friday
MTC-20485,2022-12-03,Cup Series,Kolkata Strikers,Goa Sharks,Home,Windy,2,3,52,7,3,17,6,1,59440,48,Away Win,5,-1,1,10,4,4,2022,12,Saturday
MTC-23313,2022-12-03,Cup Series,Kolkata Strikers,Chennai Titans,Away,Cloudy,0,3,59,4,4,18,6,1,29994,41,Away Win,3,-3,3,8,18,18,2022,12,Saturday
MTC-20586,2022-12-03,Championship League,Kolkata Strikers,Bengaluru FC,Neutral,Cloudy,1,2,36,5,2,16,5,1,2377,64,Away Win,3,-1,1,7,-28,28,2022,12,Saturday
MTC-20342,2022-12-03,Cup Series,Bengaluru FC,Jaipur Lions,Away,Clear,5,0,39,5,13,21,4,1,38899,61,Home Win,5,5,5,18,-22,22,2022,12,Saturday
MTC-21638,2022-12-03,Cup Series,Delhi Dynamos,Bengaluru FC,Neutral,Clear,2,0,60,5,2,12,6,1,43808,40,Home Win,2,2,2,7,20,20,2022,12,Saturday
MTC-21869,2022-12-03,Cup Series,Mumbai United,Jaipur Lions,Neutral,Windy,0,2,41,13,7,6,0,0,57577,59,Away Win,2,-2,2,20,-18,18,2022,12,Saturday
MTC-21794,2022-12-03,Championship League,Delhi Dynamos,Goa Sharks,Away,Cloudy,3,1,35,8,11,24,6,0,46046,65,Home Win,4,2,2,19,-30,30,2022,12,Saturday
MTC-21872,2022-12-03,Cup Series,Chennai Titans,Goa Sharks,Neutral,Cloudy,3,2,62,9,13,13,6,0,17017,38,Home Win,5,1,1,22,24,24,2022,12,Saturday
MTC-20326,2022-12-03,Cup Series,Pune Warriors,Delhi Dynamos,Neutral,Clear,3,2,54,10,14,9,5,0,35182,46,Home Win,5,1,1,24,8,8,2022,12,Saturday
MTC-20819,2022-12-04,Premier Division,Kerala Blasters,Hyderabad Falcons,Away,Clear,5,5,45,2,12,9,3,1,21023,55,Draw,10,0,0,14,-10,10,2022,12,Sunday
MTC-23503,2022-12-04,Cup Series,Jaipur Lions,Chennai Titans,Away,Rainy,3,0,46,5,1,10,6,1,28529,54,Home Win,3,3,3,6,-8,8,2022,12,Sunday
MTC-23618,2022-12-04,Championship League,Pune Warriors,Goa Sharks,Neutral,Windy,0,2,47,12,3,24,2,1,54364,53,Away Win,2,-2,2,15,-6,6,2022,12,Sunday
MTC-22718,2022-12-04,Premier Division,Delhi Dynamos,Jaipur Lions,Home,Clear,1,3,69,4,0,12,6,1,2654,31,Away Win,4,-2,2,4,38,38,2022,12,Sunday
MTC-20732,2022-12-04,Championship League,Jaipur Lions,Kolkata Strikers,Away,Rainy,3,4,35,0,3,6,3,1,5000,65,Away Win,7,-1,1,3,-30,30,2022,12,Sunday
MTC-21324,2022-12-05,Cup Series,Delhi Dynamos,Mumbai United,Home,Cloudy,1,1,33,10,10,22,6,1,46480,67,Draw,2,0,0,20,-34,34,2022,12,Monday
MTC-21005,2022-12-05,Cup Series,Kerala Blasters,Pune Warriors,Home,Windy,3,0,38,8,9,20,2,1,50970,62,Home Win,3,3,3,17,-24,24,2022,12,Monday
MTC-21417,2022-12-06,Cup Series,Delhi Dynamos,Mumbai United,Neutral,Windy,2,4,47,1,5,24,0,0,19189,53,Away Win,6,-2,2,6,-6,6,2022,12,Tuesday
MTC-23249,2022-12-06,Cup Series,Goa Sharks,Jaipur Lions,Neutral,Cloudy,0,4,42,12,3,7,4,0,16693,58,Away Win,4,-4,4,15,-16,16,2022,12,Tuesday
MTC-22684,2022-12-06,Cup Series,Mumbai United,Pune Warriors,Away,Windy,2,0,63,1,0,19,4,1,49685,37,Home Win,2,2,2,1,26,26,2022,12,Tuesday
MTC-23275,2022-12-07,Championship League,Kerala Blasters,Bengaluru FC,Away,Clear,0,4,42,13,11,15,4,0,59119,58,Away Win,4,-4,4,24,-16,16,2022,12,Wednesday
MTC-20089,2022-12-07,Championship League,Hyderabad Falcons,Jaipur Lions,Home,Clear,5,3,53,13,13,14,6,1,6940,47,Home Win,8,2,2,26,6,6,2022,12,Wednesday
MTC-21742,2022-12-07,Premier Division,Pune Warriors,Jaipur Lions,Away,Rainy,3,2,65,7,0,21,0,0,8399,35,Home Win,5,1,1,7,30,30,2022,12,Wednesday
MTC-20101,2022-12-08,Premier Division,Chennai Titans,Pune Warriors,Neutral,Rainy,0,3,58,10,14,10,4,1,18982,42,Away Win,3,-3,3,24,16,16,2022,12,Thursday
MTC-23257,2022-12-08,Cup Series,Bengaluru FC,Delhi Dynamos,Away,Windy,2,2,51,0,8,16,0,1,53236,49,Draw,4,0,0,8,2,2,2022,12,Thursday
MTC-23445,2022-12-09,Premier Division,Goa Sharks,Bengaluru FC,Home,Rainy,1,3,38,14,10,20,5,1,21076,62,Away Win,4,-2,2,24,-24,24,2022,12,Friday
MTC-23719,2022-12-09,Championship League,Jaipur Lions,Kerala Blasters,Home,Cloudy,2,2,47,12,13,19,3,1,27874,53,Draw,4,0,0,25,-6,6,2022,12,Friday
MTC-20685,2022-12-09,Cup Series,Goa Sharks,Hyderabad Falcons,Neutral,Cloudy,4,2,69,12,1,12,1,1,20614,31,Home Win,6,2,2,13,38,38,2022,12,Friday
MTC-20425,2022-12-09,Championship League,Delhi Dynamos,Kerala Blasters,Neutral,Clear,5,4,50,11,7,24,2,1,26280,50,Home Win,9,1,1,18,0,0,2022,12,Friday
MTC-20018,2022-12-09,Premier Division,Delhi Dynamos,Goa Sharks,Home,Windy,0,3,32,7,0,24,5,0,14575,68,Away Win,3,-3,3,7,-36,36,2022,12,Friday
MTC-23450,2022-12-09,Championship League,Hyderabad Falcons,Kolkata Strikers,Neutral,Cloudy,1,4,49,13,0,15,4,0,18675,51,Away Win,5,-3,3,13,-2,2,2022,12,Friday
MTC-22710,2022-12-09,Cup Series,Bengaluru FC,Kolkata Strikers,Home,Rainy,5,2,39,0,0,16,6,0,51558,61,Home Win,7,3,3,0,-22,22,2022,12,Friday
MTC-20503,2022-12-10,Championship League,Pune Warriors,Goa Sharks,Neutral,Clear,2,5,53,11,1,16,2,0,33512,47,Away Win,7,-3,3,12,6,6,2022,12,Saturday
MTC-21340,2022-12-10,Cup Series,Pune Warriors,Kolkata Strikers,Away,Clear,3,4,34,4,1,23,0,1,8711,66,Away Win,7,-1,1,5,-32,32,2022,12,Saturday
MTC-23658,2022-12-11,Cup Series,Kerala Blasters,Jaipur Lions,Away,Rainy,1,4,51,9,8,23,6,0,3665,49,Away Win,5,-3,3,17,2,2,2022,12,Sunday
MTC-20566,2022-12-11,Premier Division,Bengaluru FC,Chennai Titans,Home,Windy,1,1,48,12,8,11,6,1,13402,52,Draw,2,0,0,20,-4,4,2022,12,Sunday
MTC-21022,2022-12-11,Premier Division,Kerala Blasters,Pune Warriors,Away,Rainy,0,3,37,10,2,8,4,1,8931,63,Away Win,3,-3,3,12,-26,26,2022,12,Sunday
MTC-20165,2022-12-11,Premier Division,Pune Warriors,Kerala Blasters,Neutral,Clear,5,5,63,2,9,14,5,1,56431,37,Draw,10,0,0,11,26,26,2022,12,Sunday
MTC-21965,2022-12-13,Premier Division,Jaipur Lions,Delhi Dynamos,Away,Rainy,4,2,33,11,10,16,2,0,24028,67,Home Win,6,2,2,21,-34,34,2022,12,Tuesday
MTC-20972,2022-12-13,Cup Series,Jaipur Lions,Bengaluru FC,Neutral,Cloudy,4,0,40,9,6,6,1,0,47327,60,Home Win,4,4,4,15,-20,20,2022,12,Tuesday
MTC-23217,2022-12-13,Premier Division,Kolkata Strikers,Jaipur Lions,Away,Clear,2,5,60,10,1,8,1,1,17000,40,Away Win,7,-3,3,11,20,20,2022,12,Tuesday
MTC-20391,2022-12-13,Championship League,Hyderabad Falcons,Kolkata Strikers,Away,Windy,1,2,67,6,10,14,6,0,27712,33,Away Win,3,-1,1,16,34,34,2022,12,Tuesday
MTC-20041,2022-12-13,Cup Series,Bengaluru FC,Pune Warriors,Away,Clear,2,4,34,0,1,11,2,0,42321,66,Away Win,6,-2,2,1,-32,32,2022,12,Tuesday
MTC-20423,2022-12-14,Premier Division,Chennai Titans,Delhi Dynamos,Neutral,Cloudy,3,5,31,2,14,16,3,0,55503,69,Away Win,8,-2,2,16,-38,38,2022,12,Wednesday
MTC-23267,2022-12-14,Cup Series,Goa Sharks,Bengaluru FC,Home,Clear,1,5,51,0,12,21,5,0,64164,49,Away Win,6,-4,4,12,2,2,2022,12,Wednesday
MTC-21159,2022-12-14,Premier Division,Bengaluru FC,Hyderabad Falcons,Neutral,Cloudy,2,0,30,4,8,18,0,0,2560,70,Home Win,2,2,2,12,-40,40,2022,12,Wednesday
MTC-23008,2022-12-14,Cup Series,Chennai Titans,Hyderabad Falcons,Away,Rainy,4,5,34,2,14,18,5,1,55953,66,Away Win,9,-1,1,16,-32,32,2022,12,Wednesday
MTC-22594,2022-12-14,Cup Series,Bengaluru FC,Chennai Titans,Home,Windy,4,3,63,4,2,23,1,1,8276,37,Home Win,7,1,1,6,26,26,2022,12,Wednesday
MTC-22440,2022-12-15,Cup Series,Chennai Titans,Mumbai United,Home,Clear,3,1,58,2,7,16,5,1,58814,42,Home Win,4,2,2,9,16,16,2022,12,Thursday
MTC-23599,2022-12-15,Championship League,Delhi Dynamos,Chennai Titans,Neutral,Cloudy,3,5,62,8,0,9,5,0,6905,38,Away Win,8,-2,2,8,24,24,2022,12,Thursday
MTC-20373,2022-12-15,Championship League,Mumbai United,Jaipur Lions,Home,Clear,4,5,31,13,13,9,1,0,17557,69,Away Win,9,-1,1,26,-38,38,2022,12,Thursday
MTC-22133,2022-12-15,Championship League,Goa Sharks,Hyderabad Falcons,Away,Rainy,5,2,41,12,7,23,2,1,31390,59,Home Win,7,3,3,19,-18,18,2022,12,Thursday
MTC-21950,2022-12-15,Cup Series,Hyderabad Falcons,Kolkata Strikers,Neutral,Rainy,4,1,49,5,6,6,6,1,39902,51,Home Win,5,3,3,11,-2,2,2022,12,Thursday
MTC-21970,2022-12-16,Cup Series,Hyderabad Falcons,Mumbai United,Away,Clear,0,0,61,3,5,23,5,1,63146,39,Draw,0,0,0,8,22,22,2022,12,Friday
MTC-23589,2022-12-16,Championship League,Bengaluru FC,Mumbai United,Home,Rainy,0,2,64,3,7,20,3,1,7480,36,Away Win,2,-2,2,10,28,28,2022,12,Friday
MTC-23032,2022-12-16,Championship League,Jaipur Lions,Bengaluru FC,Away,Rainy,1,2,32,5,3,23,4,0,53672,68,Away Win,3,-1,1,8,-36,36,2022,12,Friday
MTC-22078,2022-12-16,Cup Series,Pune Warriors,Chennai Titans,Away,Clear,0,1,58,10,14,23,6,0,33803,42,Away Win,1,-1,1,24,16,16,2022,12,Friday
MTC-23357,2022-12-16,Premier Division,Delhi Dynamos,Goa Sharks,Neutral,Cloudy,1,1,43,12,6,22,2,0,3551,57,Draw,2,0,0,18,-14,14,2022,12,Friday
MTC-21606,2022-12-17,Championship League,Chennai Titans,Kolkata Strikers,Away,Windy,2,3,45,9,3,24,1,0,40422,55,Away Win,5,-1,1,12,-10,10,2022,12,Saturday
MTC-20035,2022-12-17,Premier Division,Goa Sharks,Jaipur Lions,Neutral,Clear,4,4,68,3,12,8,6,0,12754,32,Draw,8,0,0,15,36,36,2022,12,Saturday
MTC-23022,2022-12-18,Championship League,Bengaluru FC,Delhi Dynamos,Away,Cloudy,2,2,33,11,0,24,3,0,49336,67,Draw,4,0,0,11,-34,34,2022,12,Sunday
MTC-22661,2022-12-18,Championship League,Hyderabad Falcons,Mumbai United,Home,Clear,4,5,38,13,8,14,6,0,58250,62,Away Win,9,-1,1,21,-24,24,2022,12,Sunday
MTC-22464,2022-12-18,Championship League,Goa Sharks,Kolkata Strikers,Home,Cloudy,3,4,31,1,4,6,0,0,30876,69,Away Win,7,-1,1,5,-38,38,2022,12,Sunday
MTC-23533,2022-12-18,Cup Series,Hyderabad Falcons,Pune Warriors,Home,Cloudy,3,2,44,1,8,24,0,0,14593,56,Home Win,5,1,1,9,-12,12,2022,12,Sunday
MTC-20424,2022-12-19,Cup Series,Delhi Dynamos,Pune Warriors,Away,Clear,4,5,43,1,4,13,3,0,27508,57,Away Win,9,-1,1,5,-14,14,2022,12,Monday
MTC-20385,2022-12-19,Cup Series,Mumbai United,Hyderabad Falcons,Home,Rainy,0,2,32,0,0,23,5,0,14059,68,Away Win,2,-2,2,0,-36,36,2022,12,Monday
MTC-22266,2022-12-19,Cup Series,Kolkata Strikers,Pune Warriors,Away,Clear,0,1,45,4,4,9,1,1,58188,55,Away Win,1,-1,1,8,-10,10,2022,12,Monday
MTC-23562,2022-12-19,Cup Series,Kerala Blasters,Delhi Dynamos,Away,Windy,0,2,32,6,1,22,0,0,60727,68,Away Win,2,-2,2,7,-36,36,2022,12,Monday
MTC-21070,2022-12-19,Premier Division,Kerala Blasters,Hyderabad Falcons,Neutral,Windy,0,2,56,4,8,10,5,1,55551,44,Away Win,2,-2,2,12,12,12,2022,12,Monday
MTC-22175,2022-12-19,Premier Division,Pune Warriors,Hyderabad Falcons,Neutral,Clear,5,5,37,1,10,17,4,1,11381,63,Draw,10,0,0,11,-26,26,2022,12,Monday
MTC-22299,2022-12-19,Cup Series,Kolkata Strikers,Goa Sharks,Away,Cloudy,2,2,62,7,1,16,3,0,38900,38,Draw,4,0,0,8,24,24,2022,12,Monday
MTC-23762,2022-12-19,Championship League,Kolkata Strikers,Chennai Titans,Neutral,Cloudy,3,0,64,4,8,19,5,0,9214,36,Home Win,3,3,3,12,28,28,2022,12,Monday
MTC-22633,2022-12-20,Cup Series,Kolkata Strikers,Jaipur Lions,Away,Cloudy,3,2,50,10,10,13,4,0,42267,50,Home Win,5,1,1,20,0,0,2022,12,Tuesday
MTC-22273,2022-12-20,Cup Series,Delhi Dynamos,Pune Warriors,Neutral,Clear,3,4,36,14,12,7,3,1,45540,64,Away Win,7,-1,1,26,-28,28,2022,12,Tuesday
MTC-22150,2022-12-20,Championship League,Jaipur Lions,Mumbai United,Home,Rainy,3,5,46,0,9,23,6,0,48630,54,Away Win,8,-2,2,9,-8,8,2022,12,Tuesday
MTC-20523,2022-12-20,Cup Series,Goa Sharks,Delhi Dynamos,Neutral,Rainy,1,2,41,5,6,16,0,0,37049,59,Away Win,3,-1,1,11,-18,18,2022,12,Tuesday
MTC-22702,2022-12-20,Championship League,Hyderabad Falcons,Mumbai United,Neutral,Windy,4,0,61,12,4,13,4,1,47849,39,Home Win,4,4,4,16,22,22,2022,12,Tuesday
MTC-20631,2022-12-21,Championship League,Kerala Blasters,Hyderabad Falcons,Away,Clear,0,0,65,5,2,13,5,0,43985,35,Draw,0,0,0,7,30,30,2022,12,Wednesday
MTC-22809,2022-12-21,Cup Series,Jaipur Lions,Kolkata Strikers,Neutral,Rainy,1,5,52,14,2,12,0,1,54604,48,Away Win,6,-4,4,16,4,4,2022,12,Wednesday
MTC-22376,2022-12-21,Championship League,Goa Sharks,Mumbai United,Away,Cloudy,3,2,42,7,0,10,1,0,44346,58,Home Win,5,1,1,7,-16,16,2022,12,Wednesday
MTC-23426,2022-12-22,Championship League,Goa Sharks,Kolkata Strikers,Away,Clear,0,0,45,1,4,13,2,1,28399,55,Draw,0,0,0,5,-10,10,2022,12,Thursday
MTC-21441,2022-12-23,Championship League,Delhi Dynamos,Jaipur Lions,Away,Clear,4,3,41,4,9,8,2,1,16264,59,Home Win,7,1,1,13,-18,18,2022,12,Friday
MTC-22650,2022-12-23,Championship League,Bengaluru FC,Hyderabad Falcons,Away,Windy,5,2,66,7,8,11,2,1,18108,34,Home Win,7,3,3,15,32,32,2022,12,Friday
MTC-20265,2022-12-23,Cup Series,Chennai Titans,Mumbai United,Neutral,Windy,0,4,50,1,0,5,3,0,56688,50,Away Win,4,-4,4,1,0,0,2022,12,Friday
MTC-20999,2022-12-23,Cup Series,Delhi Dynamos,Kerala Blasters,Away,Cloudy,4,1,56,13,7,5,6,0,42358,44,Home Win,5,3,3,20,12,12,2022,12,Friday
MTC-21984,2022-12-23,Premier Division,Pune Warriors,Delhi Dynamos,Away,Clear,4,4,59,11,2,13,6,0,60387,41,Draw,8,0,0,13,18,18,2022,12,Friday
MTC-22669,2022-12-24,Cup Series,Pune Warriors,Bengaluru FC,Away,Rainy,4,4,60,6,13,13,1,1,32096,40,Draw,8,0,0,19,20,20,2022,12,Saturday
MTC-20133,2022-12-24,Premier Division,Kolkata Strikers,Chennai Titans,Neutral,Cloudy,3,3,36,9,6,15,3,1,37243,64,Draw,6,0,0,15,-28,28,2022,12,Saturday
MTC-23329,2022-12-24,Premier Division,Mumbai United,Kerala Blasters,Neutral,Clear,5,1,64,2,11,19,1,0,51202,36,Home Win,6,4,4,13,28,28,2022,12,Saturday
MTC-21959,2022-12-24,Premier Division,Goa Sharks,Kerala Blasters,Away,Rainy,2,0,59,14,11,6,0,0,32641,41,Home Win,2,2,2,25,18,18,2022,12,Saturday
